MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,LAT_scaled,LON_scaled
368036740,2023-01-01T00:07:25,30.38928,-88.86011,0.0,95.0,511.0,COMPASS ROSE,IMO0000000,WDK2561,60.0,,22.0,6.0,,,B,0.43268590422574765,0.731506751221878
368070610,2023-01-01T00:01:22,48.5136,-122.60704,0.0,235.4,511.0,BELLATRIX,IMO0000000,WDK6036,36.0,,14.0,4.0,,,B,0.9630058344696015,0.3750832786591598
368065210,2023-01-01T00:06:49,28.78678,-91.56188,3.0,344.5,511.0,MISS AUDREY,IMO0000000,WDK5480,30.0,,0.0,0.0,,,B,0.38579654847525474,0.702971585342618
368277990,2023-01-01T00:02:40,27.5007,-82.57206,0.0,128.6,243.0,VIVA LA VIDA,IMO0000000,WDN4113,37.0,,16.0,5.0,,,B,0.34816568255101493,0.7979189735084091
368261070,2023-01-01T00:03:01,26.82824,-80.0585,0.0,360.0,171.0,STRICTLY BUSINESS,IMO0000000,WDN2328,37.0,,17.0,6.0,,,B,0.3284894166115601,0.8244663300737247
367362240,2023-01-01T00:08:11,38.9502,-82.10113,0.0,284.6,27.0,CHUCK ZEBULA,,WDE5113,31.0,0.0,47.0,14.0,,31.0,A,0.6831795225917452,0.8028927742640322
367633270,2023-01-01T00:05:37,30.04852,-90.53258,0.3,65.1,320.0,WOODY DUMAS,,WDH5966,31.0,0.0,18.0,7.0,,52.0,A,0.42271522287439794,0.7138426980722444
367503240,2023-01-01T00:05:56,27.81956,-97.47356,0.0,238.4,108.0,SAVAGE INSIGHT,,WDF9252,31.0,0.0,28.0,10.0,,57.0,A,0.35749556709054836,0.6405344536011657
367586480,2023-01-01T00:05:57,40.74743,-74.01023,0.0,125.6,511.0,MANHATTAN ELITE,,WDG9307,60.0,0.0,25.0,6.0,,99.0,A,0.7357667031442934,0.8883460784359286
366940000,2023-01-01T00:02:11,29.92475,-89.94746,0.0,260.5,511.0,JACKIE B,IMO9127215,WCW4124,31.0,15.0,33.0,10.0,4.7,31.0,A,0.4190936967831414,0.7200225343496744
367404910,2023-01-01T00:02:16,29.37718,-94.87134,0.0,4.8,279.0,SAN BRENDAN,,WDE8388,31.0,0.0,24.0,9.0,,52.0,A,0.40307172827874366,0.6680182066054288
368329539,2023-01-01T00:03:47,47.62817,-122.39483,0.0,193.9,511.0,GRAZIE,IMO0000000,,37.0,,12.0,4.0,,,B,0.9370980389861949,0.3773245677219734
367546290,2023-01-01T00:01:22,25.69113,-80.17404,0.0,360.0,511.0,PETRESS,IMO0000000,WDG5403,37.0,,16.0,6.0,,,B,0.29521743201409173,0.8232460363160437
367653470,2023-01-01T00:07:23,29.83361,-93.96041,0.0,325.1,276.0,CAPT PETE,,WDH7978,31.0,5.0,23.0,,,52.0,A,0.41642692868136305,0.67763913609032
366760650,2023-01-01T00:05:43,33.72181,-118.22177,6.1,71.9,70.0,LEADER,IMO9188568,WCY8495,31.0,0.0,31.0,10.0,4.3,52.0,A,0.5301961599007496,0.42139899275597115
538008272,2023-01-01T00:01:03,28.89133,-89.33542,0.0,44.0,135.0,ANDIAMO,IMO9512757,V7A2175,0.0,1.0,180.0,32.0,8.3,0.0,A,0.3888556948987892,0.7264866904120864
367703790,2023-01-01T00:01:06,29.82868,-93.98875,0.0,277.6,184.0,AMERICAN PROGRESS,,WDI4961,31.0,12.0,22.0,,,57.0,A,0.4162826762483833,0.6773398187535303
367714280,2023-01-01T00:00:06,26.90703,-82.06087,0.0,5.3,511.0,ANCHORED IN HOPE,,WDI6011,37.0,,,,,,B,0.33079482212767947,0.8033179865427603
367611520,2023-01-01T00:02:10,46.20075,-123.75768,0.0,115.5,511.0,WASHINGTON,IMO9730646,WDI5795,31.0,0.0,36.0,10.0,,31.0,A,0.8953315465148262,0.36293061456587594
368014720,2023-01-01T00:05:48,29.7261,-93.86983,0.0,215.2,511.0,MISS CHARLOTTE,IMO1061878,WDJ8262,69.0,15.0,36.0,8.0,0.0,69.0,A,0.4132811722777839,0.6785958109091771
367307820,2023-01-01T00:02:10,48.10767,-122.77293,0.0,0.0,511.0,FV KARLEE,IMO0000000,WDD9168,30.0,,13.0,4.0,,,B,0.951128270550851,0.37333120551166377
338615000,2023-01-01T00:07:12,27.14313,-90.30462,0.3,42.4,46.0,C-RAMBLER,IMO9220251,WCZ5253,90.0,0.0,73.0,17.0,5.3,29.0,A,0.3377031384413714,0.7162503332202533
636016005,2023-01-01T00:00:55,29.92496,-89.94642,0.0,115.5,269.0,DORIC BREEZE,IMO9637129,D5DY7,80.0,5.0,183.0,32.0,13.3,80.0,A,0.4190998414101041,0.7200335184721255
368112890,2023-01-01T00:06:56,21.2925,-157.8595,0.1,219.8,511.0,KAHANA II,IMO8964903,WDL2528,70.0,0.0,67.0,14.0,3.1,70.0,A,0.16651295345883982,0.0027589158333169994
367579920,2023-01-01T00:00:05,29.53494,-90.86097,5.8,265.8,273.0,SAVAGE INSPIRATION,,WDG8667,31.0,0.0,23.0,,,57.0,A,0.4076878061340932,0.71037435579178
366954170,2023-01-01T00:07:48,29.4729,-89.68398,0.0,175.7,511.0,OLGA G STONE,,WBS3207,31.0,0.0,18.0,7.0,,57.0,A,0.40587250776856404,0.7228053195260098
316021351,2023-01-01T00:01:14,49.29477,-123.1329,0.0,267.8,511.0,BRITANNIA,IMO8120650,VY5348,60.0,0.0,38.0,9.0,2.8,60.0,A,0.9858629689667078,0.36952932612831235
338226455,2023-01-01T00:01:46,37.97125,-122.49917,0.0,358.2,511.0,GIZMO,IMO0000000,GIZMO,37.0,,13.0,5.0,,,B,0.6545353199009836,0.3762225645137647
368071270,2023-01-01T00:05:58,30.28264,-91.15578,0.0,271.4,265.0,USS LAFAYETTE,IMO8479837,WDK6108,31.0,0.0,20.0,10.0,3.4,31.0,A,0.42956560413387096,0.7072606739266085
538002878,2023-01-01T00:05:41,27.82697,-92.65522,0.0,118.0,140.0,DISCOVERER INSPIRATI,IMO9409936,V7MO3,90.0,3.0,254.0,38.0,13.0,90.0,A,0.3577123846419437,0.6914241041497593
366951240,2023-01-01T00:00:13,34.36162,-90.7011,8.9,256.6,263.0,MARTHA INGRAM,,WDB7997,31.0,12.0,56.0,16.0,,57.0,A,0.5489170826481586,0.7120628477689347
369583000,2023-01-01T00:00:39,34.24529,-77.95271,0.1,167.8,511.0,CEDAR ISLAND,,WDI9035,37.0,,32.0,7.0,,,B,0.5455132519121493,0.8467069600891912
367486750,2023-01-01T00:06:42,30.03935,-93.33434,0.0,264.5,354.0,TRISTAN K,IMO9636773,WDF7657,31.0,0.0,30.0,12.0,4.1,52.0,A,0.42244690749703,0.6842514721892582
368106490,2023-01-01T00:01:08,30.05594,-93.2617,4.0,345.0,332.0,COUNT FLEET,,WDK9770,57.0,12.0,141.0,11.0,3.1,57.0,A,0.4229323330270773,0.6850186708958355
367780660,2023-01-01T00:05:46,29.73029,-95.01913,0.0,356.7,289.0,CAPT THOMAS PAUL,,WDJ4740,31.0,12.0,20.0,,,57.0,A,0.4134037722157525,0.6664572994352049
319142900,2023-01-01T00:02:55,26.09867,-80.16345,0.0,189.7,511.0,ARRIVA,,ZGGZ6,37.0,5.0,47.0,7.0,2.4,37.0,A,0.30714210473955555,0.8233578842552323
367319370,2023-01-01T00:00:08,39.94154,-90.53436,0.4,339.7,511.0,PIN OAK,,WDE2026,31.0,15.0,19.0,7.0,,31.0,A,0.7121862582733014,0.7138238983242031
636018377,2023-01-01T00:00:05,30.05235,-90.66328,0.0,282.0,248.0,BULK CONCORD,IMO9516387,A8RG2,70.0,5.0,225.0,32.0,12.1,70.0,A,0.4228272891661448,0.7124622896065277
228340900,2023-01-01T00:07:08,36.89778,-75.31597,0.0,81.4,220.0,CMA CGM LA TRAVIATA,IMO9299795,FMFT,70.0,1.0,334.0,42.0,14.5,70.0,A,0.623125449874474,0.8745553014655778
367082230,2023-01-01T00:07:00,44.12266,-86.58556,12.0,15.8,16.0,JOSEPH L BLOCK,IMO7502320,WXY6216,70.0,0.0,221.0,23.0,9.2,79.0,A,0.8345263663016955,0.755529766338143
368485000,2023-01-01T00:08:24,28.41711,-80.62392,0.0,68.3,176.0,INGRID,IMO9529889,WDF2598,90.0,0.0,84.0,18.0,6.2,52.0,A,0.3749799568120505,0.8184945584234913
338002000,2023-01-01T00:07:01,27.15067,-90.32421,6.4,47.4,45.0,TUCKER CANDIES,IMO9577678,WDG7253,90.0,5.0,88.0,18.0,5.9,70.0,A,0.33792375980945805,0.7160434303752389
367564470,2023-01-01T00:02:21,36.95279,-89.09988,3.0,195.9,193.0,ANDREW GOLDING,,WDG7160,31.0,12.0,27.0,,,57.0,A,0.6247350495373973,0.7289743829141131
636021440,2023-01-01T00:00:04,28.30925,-93.0251,17.5,306.0,307.0,SEABOARD PRIDE,IMO9294513,5LDY2,74.0,5.0,210.0,30.0,9.7,74.0,A,0.3718239593635336,0.6875175587534375
338416267,2023-01-01T00:05:25,47.33447,-122.58383,0.1,360.0,511.0,TNT,IMO0000000,,37.0,,16.0,5.0,,,B,0.9285043392770409,0.3753284146996285
338242985,2023-01-01T00:05:48,47.67911,-122.40764,0.0,27.4,511.0,AVIATOR,,,37.0,,,,,,B,0.9385885499265572,0.37718927290601445
338237772,2023-01-01T00:02:20,33.71312,-118.05665,0.0,6.8,511.0,SHARK BAIT,,,37.0,,,,,,B,0.5299418893850107,0.4231429334281911
338184357,2023-01-01T00:03:56,37.90872,-122.3838,0.0,360.0,511.0,SHAMAN,IMO0000000,,36.0,,12.0,3.0,,,B,0.6527056840725418,0.3774410627898912
367003360,2023-01-01T00:02:28,29.36349,-94.91382,0.0,245.9,511.0,DUSTIN,,WDF2418,31.0,0.0,21.0,8.0,,57.0,A,0.40267115712103735,0.6675695474499304
366954170,2023-01-01T00:01:19,29.4729,-89.68399,0.0,175.7,511.0,OLGA G STONE,,WBS3207,31.0,0.0,18.0,7.0,,57.0,A,0.40587250776856404,0.7228052139094479
367487960,2023-01-01T00:03:38,33.88142,-78.0015,0.0,150.0,511.0,MONICA LYNN,,WDF7771,31.0,0.0,19.0,7.0,,52.0,A,0.534866368993627,0.8461916568830526
316032771,2023-01-01T00:06:11,49.27143,-123.13787,0.1,82.5,511.0,POLARIS,,,37.0,,,,,,B,0.9851800375700048,0.3694768346969839
367441040,2023-01-01T00:01:15,38.40349,-82.55582,0.0,360.0,511.0,BILL STILE,,WDF3533,31.0,12.0,36.0,8.0,,52.0,A,0.6671827177977656,0.7980904948051439
316003448,2023-01-01T00:00:02,49.16877,-123.93249,0.0,5.3,511.0,ARCTIC OCEAN,IMO8803290,CZ5166,30.0,7.0,20.0,7.0,3.8,30.0,A,0.9821761927891339,0.36108433144505003
319210900,2023-01-01T00:05:11,18.33327,-64.95253,0.0,284.5,125.0,JETSTREAM,IMO966378000,ZGDL4,0.0,5.0,40.0,8.0,2.2,0.0,A,0.0799255037131103,0.9840103918247712
368062640,2023-01-01T00:08:02,29.50252,-94.5501,6.3,67.1,511.0,POINT COMFORT,,WDK5200,52.0,0.0,25.0,12.0,2.6,57.0,A,0.40673919277157783,0.6714110330440426
327770011,2023-01-01T00:04:10,17.70078,-64.74532,0.0,48.4,56.0,HAINA,IMO9429895,HIRD958,31.0,0.0,24.0,9.0,4.0,52.0,A,0.061418765105541284,0.9861988726065702
367702340,2023-01-01T00:00:04,36.65063,-89.16368,2.2,12.6,21.0,ROBERT L POSEY,,WDI4819,31.0,12.0,53.0,16.0,,57.0,A,0.6158938091420345,0.7283005492483693
366970760,2023-01-01T00:07:05,37.94467,-87.42755,0.0,116.3,511.0,LOUISIANA SUN,,WDB9159,31.0,0.0,18.0,8.0,,31.0,A,0.653757585688286,0.7466369574318785
367700440,2023-01-01T00:08:18,27.33691,-82.55369,0.1,341.2,511.0,VALENTINE,,WDI4627,37.0,,9.0,,,,B,0.3433731661214529,0.7981129911328559
367594190,2023-01-01T00:05:05,27.92158,-82.42867,0.0,254.9,179.0,TANGIER ISLAND,IMO9665504,WDH2080,31.0,5.0,28.0,9.0,,57.0,A,0.36048068538924743,0.7994334093913403
338878000,2023-01-01T00:05:47,29.14638,-90.20596,0.0,151.3,161.0,RENEE,IMO9704271,WDH7420,90.0,0.0,84.0,18.0,5.9,90.0,A,0.396318490645537,0.7172923462212295
369097000,2023-01-01T00:05:55,47.6457,-122.23267,0.0,42.1,511.0,GLORIA,,WDG4033,37.0,,26.0,7.0,,,B,0.9376109690369321,0.37903724589183274
368216950,2023-01-01T00:03:51,47.33131,-122.58137,0.0,360.0,511.0,MEGA WACHT,IMO0000000,WDM5545,37.0,,13.0,4.0,,,B,0.9284118772713175,0.3753543963738877
538005879,2023-01-01T00:01:26,43.02244,-70.65292,0.1,258.4,199.0,BALTIC HORNET,IMO9721932,V7GU8,70.0,1.0,199.0,32.0,13.3,70.0,A,0.8023337878406611,0.9238048324224258
367638590,2023-01-01T00:04:35,29.73088,-95.05084,0.0,118.9,303.0,DENNIS CHAMBERS,,WDH6497,90.0,12.0,21.0,9.0,,52.0,A,0.4134210356915045,0.6661223893170116
316002054,2023-01-01T00:03:50,49.19323,-122.92026,0.0,253.9,511.0,PROFILER II,,CZ2496,90.0,0.0,11.0,5.0,1.7,90.0,A,0.9828918955296375,0.3717751567032932
367564470,2023-01-01T00:04:40,36.95098,-89.10042,2.8,191.8,192.0,ANDREW GOLDING,,WDG7160,31.0,12.0,27.0,,,57.0,A,0.6246820887050053,0.7289686796197635
367682610,2023-01-01T00:08:02,40.64076,-74.12955,0.1,201.9,208.0,JAMES D MORAN,IMO9786499,WDI2873,31.0,0.0,28.0,,,52.0,A,0.7326455252485649,0.8870858616178008
367625810,2023-01-01T00:07:43,33.73449,-118.18109,7.2,19.8,6.0,VETERAN,IMO9765720,WDH5227,31.0,0.0,31.0,12.0,,52.0,A,0.5305671783287784,0.4218286409303045
367638790,2023-01-01T00:04:12,48.49388,-122.68111,0.0,360.0,210.0,SALT HEART,,WDH6517,37.0,,20.0,5.0,,,B,0.9624288247376829,0.37430097678421226
368247000,2023-01-01T00:00:01,26.09125,-80.12158,0.0,282.2,268.0,INTEGRITY,IMO9369394,WDD7905,31.0,0.0,41.0,12.0,6.9,57.0,A,0.3069249945868762,0.823800100800447
367594260,2023-01-01T00:00:06,29.71543,-93.86128,0.0,278.9,324.0,FALCON,IMO8989927,WDH2087,31.0,12.0,24.0,7.0,3.5,31.0,A,0.41296896670782596,0.6786861130697117
249658000,2023-01-01T00:10:23,39.80811,-75.41549,0.0,141.8,239.0,JS INEOS INNOVATION,IMO9744958,9HA4328,80.0,5.0,,,,83.0,A,0.7082820793417641,0.8735042054402669
374022000,2023-01-01T00:05:02,29.26925,-93.25326,0.0,275.3,128.0,MARVEL HERON,IMO9770440,3EVN7,80.0,1.0,298.0,49.0,9.9,80.0,A,0.39991368262123933,0.6851078112741879
367574650,2023-01-01T00:08:21,25.74776,-80.17648,0.0,131.6,511.0,JULIA DOROTHY,,WDG8163,37.0,,31.0,7.0,,,B,0.2968744330850123,0.8232202658749087
366806920,2023-01-01T00:02:32,30.4909,-91.19332,0.0,86.1,511.0,CLAUDIA HAROLD,IMO8635538,WDA4206,31.0,12.0,27.0,9.0,,57.0,A,0.4356593184730894,0.7068641893527522
368006910,2023-01-01T00:02:51,39.6856,-80.86593,0.0,117.2,194.0,JESSE D PASENTINE,,WDJ7460,57.0,0.0,,,,57.0,A,0.7046974210122834,0.8159385320058318
372854000,2023-01-01T00:08:10,49.2893,-123.07857,0.0,197.8,180.0,YU HONG,IMO9646209,H8ER,70.0,5.0,229.0,32.0,14.4,70.0,A,0.9857029160643955,0.370103140909815
367308180,2023-01-01T00:09:13,26.32227,-80.08604,0.1,233.1,269.0,LE MONTRACHET,,WDD9200,37.0,0.0,36.0,7.0,,37.0,A,0.31368466944832946,0.8241754620618973
338164079,2023-01-01T00:07:59,33.97287,-118.45348,0.0,44.6,511.0,KNOT WORK,,,37.0,,23.0,,,,B,0.5375422077352074,0.41895175139720164
367401290,2023-01-01T00:05:35,29.3091,-94.81448,0.1,255.2,177.0,GEORGE,,WDE8076,31.0,0.0,30.0,11.0,,52.0,A,0.40107969873771804,0.6686187423771246
334974000,2023-01-01T00:06:10,30.40016,-88.25857,0.0,360.0,511.0,COSTA VII,,HQZX3,90.0,15.0,35.0,13.0,0.0,99.0,A,0.4330042544226684,0.7378600098941596
316004661,2023-01-01T00:01:18,49.19608,-123.1359,0.0,272.4,208.0,OCEAN WARLOCK,,,31.0,0.0,14.0,6.0,0.3,31.0,A,0.982975286895559,0.36949764115970374
378111343,2023-01-01T00:07:34,18.45322,-64.44519,19.4,270.8,511.0,UNFORGETTABLE,IMO9256494,ZJL7793,60.0,0.0,,,,69.0,A,0.08343525611390384,0.9893687424827413
367668740,2023-01-01T00:02:22,29.11963,-90.19848,0.0,360.0,341.0,WINE ISLAND,IMO9763758,WDH9502,90.0,0.0,95.0,20.0,6.5,90.0,A,0.3955357822110123,0.7173713474096272
368279970,2023-01-01T00:01:31,26.74911,-80.05085,1.2,360.0,511.0,LIBERTAS,IMO0000000,WDN4316,37.0,,25.0,6.0,,,B,0.3261740626517869,0.8245471267436767
367057390,2023-01-01T00:04:44,29.95505,-90.30006,5.6,39.9,45.0,JOSEPH M HAMILTON,,WDC6517,31.0,12.0,30.0,10.0,,57.0,A,0.4199802786734628,0.7162984943725385
368177590,2023-01-01T00:00:05,29.83292,-93.98913,0.0,311.0,181.0,ADDISON FAITH,,WDL9274,57.0,12.0,119.0,34.0,3.3,57.0,A,0.41640673919277155,0.6773358053241731
367484250,2023-01-01T00:05:42,30.04144,-90.59919,0.0,252.2,240.0,SAVAGE FOUNDER,,WDF7413,31.0,12.0,25.0,10.0,,57.0,A,0.4225080611653724,0.7131391861525704
367666060,2023-01-01T00:03:39,33.9167,-78.02332,0.0,280.7,511.0,CAPE FEAR PILOT III,,WDH9241,50.0,15.0,15.0,,,50.0,A,0.5358986663233478,0.8459612015447057
367404910,2023-01-01T00:03:26,29.37718,-94.87134,0.0,4.8,279.0,SAN BRENDAN,,WDE8388,31.0,0.0,24.0,9.0,,52.0,A,0.40307172827874366,0.6680182066054288
367678150,2023-01-01T00:07:33,37.68377,-88.13498,1.6,192.2,511.0,KENNY EADS,,WDI2438,31.0,12.0,41.0,14.0,,57.0,A,0.6461236181904366,0.7391653249842738
338115354,2023-01-01T00:05:23,30.5197,-86.49452,0.0,66.5,511.0,SPARROW II,,,37.0,,18.0,,,,B,0.43650201017082063,0.7564912995188533
367784630,2023-01-01T00:08:15,40.70291,-73.97667,2.1,293.4,291.0,HAPPY HAULER,,WDJ5131,60.0,0.0,,,,60.0,A,0.7344640422282174,0.8887005276180974
366902270,2023-01-01T00:05:26,40.68809,-74.00642,0.0,185.7,511.0,MEGAN MCALLISTER,IMO8980737,WDB4781,31.0,5.0,23.0,7.0,,31.0,A,0.7340304071254264,0.8883863183460615
368155170,2023-01-01T00:04:28,30.44897,-91.20079,0.0,227.3,359.0,TRACEE LYNN,,WDL6903,57.0,5.0,117.0,34.0,3.1,57.0,A,0.43443244128955233,0.7067852937809167
367486910,2023-01-01T00:04:09,28.43082,-96.21949,2.6,36.5,511.0,ATLANTIC DAWN,,WDF7671,31.0,11.0,23.0,8.0,,90.0,A,0.37538111317232464,0.6537795097955139
538070284,2023-01-01T00:00:24,26.08685,-80.18415,0.0,268.3,511.0,COSTA BRAVA III,,V7LE5,37.0,0.0,,,,0.0,A,0.30679625002194505,0.8231392579718325
367548930,2023-01-01T00:06:34,29.54688,-95.02061,0.0,287.5,511.0,BOARDWALK FANTASEA,,WDG5661,60.0,0.0,30.0,6.0,,60.0,A,0.40803717206711104,0.6664416681840246
538005813,2023-01-01T00:00:40,25.11848,-91.2695,12.0,64.7,60.0,NAVE LUMINOSITY,IMO9657040,V7HF7,80.0,0.0,183.0,32.0,13.3,80.0,A,0.2784616194895863,0.7060596023832167
367474360,2023-01-01T00:01:28,28.49453,-90.53302,9.7,210.7,209.0,OCEAN PROJECT,IMO9617686,WDF6447,90.0,0.0,59.0,14.0,3.3,33.0,A,0.3772452759522709,0.7138380509435152
367663890,2023-01-01T00:06:31,29.31211,-94.80998,0.0,192.1,12.0,SEBASTIAN D,,WDH9021,31.0,12.0,25.0,,,31.0,A,0.40116777172418233,0.6686662698300376
368115890,2023-01-01T00:08:06,29.63958,-91.31816,3.7,86.3,511.0,SOUTHERN BELLE,,WDL2838,99.0,0.0,23.0,8.0,0.0,99.0,A,0.41074958596918315,0.7055456721923844
368008740,2023-01-01T00:00:42,40.15388,-80.69858,1.5,197.2,203.0,JOHN VAUGHN,,WDJ7648,31.0,15.0,40.0,11.0,,32.0,A,0.7183993539363651,0.817706025171384
367589940,2023-01-01T00:02:32,38.87805,-77.02474,0.0,228.1,511.0,LIBERTY,,WDG9650,37.0,,16.0,,,,B,0.6810684043281583,0.8565078601957794
368228810,2023-01-01T00:05:42,35.1126,-85.2036,0.0,360.0,511.0,VERY BULLISH II,IMO0000000,WDM6847,37.0,,14.0,5.0,,,B,0.5708908538690669,0.7701255527442775
367584390,2023-01-01T00:07:36,29.79943,-95.06633,0.0,54.7,511.0,JB BLOOMER,IMO8987448,WDG9108,31.0,0.0,18.0,6.0,,52.0,A,0.4154268174928752,0.665958789262429
367345360,2023-01-01T00:06:51,30.32623,-88.51355,0.0,222.8,511.0,JULIE MARIE,,WDE3868,31.0,0.0,15.0,4.0,,31.0,A,0.43084105313054105,0.7351669987955488
367633230,2023-01-01T00:06:37,30.04831,-90.52981,0.9,8.1,261.0,ASHLEY,,WDH5962,31.0,0.0,20.0,7.0,,52.0,A,0.42270907824743537,0.7138719538599263
356008000,2023-01-01T00:00:38,37.91964,-122.36728,0.0,335.7,129.0,HYUNDAI POWER,IMO9164586,3FKM8,70.0,5.0,269.0,43.0,17.4,70.0,A,0.6530252046745981,0.3776155413503628
367782270,2023-01-01T00:04:46,39.36121,-81.31925,0.1,44.4,56.0,TOMMY H,,WDJ4900,31.0,12.0,36.0,10.0,,57.0,A,0.6952057279627344,0.8111507220159414
368235480,2023-01-01T00:00:10,47.64746,-122.34476,0.0,360.0,511.0,TRADITION,IMO0000000,WDM759,37.0,,13.0,4.0,,,B,0.9376624668629046,0.3778533898480516
367156850,2023-01-01T00:07:55,29.77158,-95.102,0.0,199.1,511.0,MARTHA T,IMO8301101,WDD5337,31.0,0.0,29.0,8.0,,57.0,A,0.41461192291711774,0.6655820549856721
378001282,2023-01-01T00:05:48,18.44611,-64.65038,0.3,254.5,511.0,ZINGARA,,ZJL7438,60.0,,,,,,B,0.08322721660102644,0.987201596246472
367661670,2023-01-01T00:08:06,30.02198,-93.98488,0.0,246.8,511.0,AMERICAN HERO,,WDH8807,31.0,12.0,22.0,,,57.0,A,0.421938659066836,0.6773806923630354
338403861,2023-01-01T00:06:32,26.10293,-80.1546,0.0,360.0,511.0,RADIUS,IMO0000000,,37.0,,12.0,14.0,,,B,0.3072667528865117,0.8234513549126277
367765950,2023-01-01T00:01:12,30.2092,-91.09257,6.0,252.8,250.0,MABEL C ETHERIDGE,,WDJ3221,31.0,0.0,46.0,14.0,,57.0,A,0.42741674030465643,0.7079282762151926
636016596,2023-01-01T00:05:54,27.33331,-96.95475,12.0,181.9,180.0,GASCHEM HUNTE,IMO9103403,A8LC5,80.0,0.0,116.0,17.0,6.8,89.0,A,0.3432678296592366,0.6460139464557828
316036214,2023-01-01T00:05:23,49.29235,-122.87804,0.0,0.0,511.0,MADISON B,IMO0000000,,52.0,,0.0,0.0,,,B,0.9857921594559957,0.37222106982817893
316020871,2023-01-01T00:07:53,49.16078,-123.33199,3.8,9.7,11.0,SEASPAN EAGLE,IMO9432971,CFN6642,31.0,0.0,28.0,12.0,5.3,32.0,A,0.9819424043632705,0.36742660599488053
316004659,2023-01-01T00:08:50,49.28731,-123.08088,0.0,256.3,511.0,F W WRIGHT,,,31.0,0.0,,,,31.0,A,0.9856446884088927,0.3700787434839863
367406030,2023-01-01T00:08:58,32.13814,-80.81255,3.1,291.4,511.0,SPIRITOF HARBOURTOWN,,WDE8485,60.0,,22.0,6.0,,,B,0.4838577723679051,0.8165023132139416
367127110,2023-01-01T00:07:33,29.7973,-95.06767,0.0,358.2,511.0,CHERYL K,,WDD3191,31.0,0.0,15.0,6.0,,31.0,A,0.41536449341939713,0.665944636643117
338326411,2023-01-01T00:06:11,30.20964,-90.45334,0.0,254.8,511.0,SHALLOW DRAFT 17,,581122,64.0,15.0,20.0,7.0,2.0,64.0,A,0.42742961476114955,0.7146796037097607
367184120,2023-01-01T00:00:42,32.78849,-79.924,0.0,360.0,511.0,CAROLINA BELLE,,WDD7269,60.0,5.0,21.0,7.0,,0.0,A,0.502887096868581,0.8258868728330122
367687170,2023-01-01T00:03:35,38.70635,-90.2146,0.0,55.2,511.0,BRIAN BRUNDICK,,WDI3326,31.0,0.0,15.0,,,31.0,A,0.6760444402830039,0.7172010935116366
367702470,2023-01-01T00:01:09,29.99805,-90.8009,2.1,23.3,234.0,SAFETY LEGEND,,WDI4831,31.0,0.0,21.0,8.0,,31.0,A,0.4212384641943809,0.7110087944798871
368073550,2023-01-01T00:04:32,29.81674,-90.00582,0.0,65.7,511.0,MISS REAGAN,,WDK6335,60.0,0.0,15.0,5.0,1.0,60.0,A,0.41593331031536557,0.7194061560936743
366946840,2023-01-01T00:03:37,39.91117,-75.21158,0.0,350.8,511.0,KATHLEEN TURECAMO,IMO7047552,WDC3466,31.0,0.0,29.0,8.0,3.9,52.0,A,0.7112976281739924,0.8756578327565966
368105720,2023-01-01T00:06:20,48.99287,-122.75907,0.0,360.0,511.0,ZEN NO ZEN II,IMO0000000,WDK9675,36.0,,12.0,4.0,,,B,0.9770293362047273,0.37347759006663583
316045306,2023-01-01T00:02:35,48.79934,-123.31026,0.3,360.0,511.0,WEST HAWK,IMO0000000,,37.0,,15.0,4.0,,,B,0.9713666235567442,0.36765611078416915
338381016,2023-01-01T00:04:05,18.4599,-66.08843,0.0,360.0,511.0,BILLABLE,IMO0000000,,37.0,,16.0,5.0,,,B,0.083630713771572,0.9720134065439178
372480000,2023-01-01T00:01:59,49.30488,-123.05998,0.0,344.4,68.0,LOWLANDS ERICA,IMO9345611,3EJD3,70.0,5.0,288.0,45.0,18.0,70.0,A,0.9861587888647654,0.3702994820986265
367001790,2023-01-01T00:06:32,45.65993,-122.76648,8.4,336.7,334.0,RICHARD BRUSCO,IMO8841826,WDC3031,31.0,0.0,34.0,8.0,4.4,31.0,A,0.8795070838770842,0.3733993281941723
338178147,2023-01-01T00:03:31,34.40662,-119.68974,0.0,314.3,138.0,TARTINI TIME,IMO0000000,,36.0,,14.0,4.0,,,B,0.5502337884258635,0.4058947982998269
366837910,2023-01-01T00:08:08,29.78222,-92.19212,0.0,59.3,511.0,RAM XIV,IMO8765072,WDA6950,90.0,8.0,35.0,22.0,,0.0,A,0.41492325068322394,0.6963152071373139
232005596,2023-01-01T00:07:15,23.5911,-82.22373,17.0,98.5,94.0,BW MINDORO,IMO9735050,MAKR9,80.0,0.0,,,,80.0,A,0.23377028458400878,0.8015979152135588
369999000,2023-01-01T00:00:10,35.27119,-90.10298,0.0,314.4,339.0,JADWIN,,AEDL,90.0,15.0,83.0,,,33.0,A,0.5755312176309828,0.7183799855770023
368194080,2023-01-01T00:00:19,41.52601,-70.20525,8.4,314.1,511.0,TOM SLAUGHTER III,IMO0000000,,30.0,,20.0,7.0,,,B,0.7585480539088605,0.9285329690547698
367445000,2023-01-01T00:06:11,30.58647,-88.02932,9.7,173.7,175.0,PATI R MORAN,IMO9398553,WDD9499,31.0,12.0,37.0,11.0,4.6,57.0,A,0.43845570894365077,0.7402812695786702
